;department;year;yield;area;production
10579;Val_d_Oise;2013;7.11747;3435.0;24448.5
10580;Val_d_Oise;2014;7.6;3795.0;28845.0
10581;Val_d_Oise;2015;8.3;4180.0;34703.0
10582;Val_d_Oise;2016;5.59;4860.0;27167.4
10583;Val_d_Oise;2017;7.63;4845.0;36967.35
10584;Val_d_Oise;2018;6.56;4785.0;31389.6
10667;Val_de_Marne;1982;4.74138;290.0;1375.0
10668;Val_de_Marne;1983;4.37647;170.0;744.0
10669;Val_de_Marne;1984;6.05;100.0;605.0
10670;Val_de_Marne;1985;5.375;80.0;430.0
10671;Val_de_Marne;1986;6.66667;60.0;400.0
10672;Val_de_Marne;1987;6.91667;60.0;415.0
10673;Val_de_Marne;1988;5.88889;90.0;530.0
10674;Val_de_Marne;1989;5.3125;64.0;340.0
10675;Val_de_Marne;1990;;55.0;297.5
10676;Val_de_Marne;1991;7.33333;60.0;440.0
10677;Val_de_Marne;1992;6.83333;60.0;410.0
10678;Val_de_Marne;1993;6.82;50.0;341.0
10679;Val_de_Marne;1994;6.67692;65.0;434.0
10680;Val_de_Marne;1995;6.33333;63.0;399.0
10681;Val_de_Marne;1996;6.18889;126.0;779.8
10682;Val_de_Marne;1997;7.02923;130.0;913.8
10683;Val_de_Marne;1998;6.63448;58.0;384.8
10684;Val_de_Marne;1999;7.28835;103.0;750.7
10685;Val_de_Marne;2000;6.86598;97.0;666.0
10686;Val_de_Marne;2001;6.00261;115.0;690.3
10687;Val_de_Marne;2002;6.18981;108.0;668.5
10688;Val_de_Marne;2003;5.56818;110.0;612.5
10689;Val_de_Marne;2004;6.8;105.0;714.0
10690;Val_de_Marne;2005;6.8172;93.0;634.0
10691;Val_de_Marne;2006;6.55102;98.0;642.0
10692;Val_de_Marne;2007;6.51852;135.0;880.0
10693;Val_de_Marne;2008;7.78182;132.0;1027.2
10694;Val_de_Marne;2009;7.70588;102.0;786.0
10695;Val_de_Marne;2010;6.75714;112.0;756.8
10696;Val_de_Marne;2011;5.82195;82.0;477.4
10697;Val_de_Marne;2012;7.87156;109.0;858.0
10698;Val_de_Marne;2013;7.12603;73.0;520.2
10699;Val_de_Marne;2014;7.5;105.0;787.5
10700;Val_de_Marne;2015;7.3;60.0;440.5
10701;Val_de_Marne;2016;;110.0;561.0
10702;Val_de_Marne;2017;7.1;120.0;852.0
10703;Val_de_Marne;2018;6.94;125.0;867.5
10786;Var;1982;2.2;2700.0;5940.0
10787;Var;1983;3.0;2900.0;8700.0
10788;Var;1984;3.7;3300.0;
10789;Var;1985;3.0;2600.0;7800.0
10790;Var;1986;2.48865;2600.0;6470.5
10791;Var;1987;2.9;2400.0;6960.0
10792;Var;1988;3.7;1800.0;6660.0
10793;Var;1989;2.91866;3971.0;11590.0
10794;Var;1990;3.9612;1804.0;7146.0
10795;Var;1991;3.96172;1306.0;5174.0
10796;Var;1992;4.25033;1208.0;5134.4
10797;Var;1993;4.3;808.0;3474.4
10798;Var;1994;4.0;810.0;3240.0
10799;Var;1995;4.6;710.0;3266.0
10800;Var;1996;4.5;712.0;3204.0
10801;Var;1997;;816.0;1142.4
10802;Var;1998;5.0;736.0;3680.0
10803;Var;1999;4.5;800.0;3600.0
10804;Var;2000;4.09184;490.0;2005.0
10805;Var;2001;3.70349;344.0;1274.0
10806;Var;2002;4.83687;377.0;1823.5
10807;Var;2003;2.44915;413.0;1011.5
10808;Var;2004;3.797;367.0;1393.5
10809;Var;2005;3.7965;371.0;1408.5
10810;Var;2006;2.80181;386.0;1081.5
10811;Var;2007;3.27927;463.0;1518.3
10812;Var;2008;3.8;413.0;1569.4
10813;Var;2009;3.9;468.0;1825.2
10814;Var;2010;3.9;489.0;1907.1
10815;Var;2011;3.9;569.0;2219.1
10816;Var;2012;3.9;532.0;2074.8
10817;Var;2013;3.90424;755.0;2947.7
10818;Var;2014;;926.0;3748.9
10819;Var;2015;3.8;743.0;2854.0
10820;Var;2016;3.85;890.0;3426.5
10821;Var;2017;3.84;855.0;3283.2
10822;Var;2018;3.9;559.0;2180.1
10905;Vaucluse;1982;2.8;3500.0;9800.0
10906;Vaucluse;1983;3.5;3200.0;11200.0
10907;Vaucluse;1984;4.2;3800.0;
10908;Vaucluse;1985;3.0;3400.0;10200.0
10909;Vaucluse;1986;2.94286;3500.0;10300.0
10910;Vaucluse;1987;3.95;3000.0;11850.0
10911;Vaucluse;1988;3.2;2300.0;7360.0
10912;Vaucluse;1989;4.08462;2600.0;10620.0
10913;Vaucluse;1990;3.7;2000.0;7400.0
10914;Vaucluse;1991;3.8;1500.0;5700.0
10915;Vaucluse;1992;4.0;1600.0;6400.0
10916;Vaucluse;1993;3.98462;1300.0;5180.0
10917;Vaucluse;1994;3.004;1250.0;3755.0
10918;Vaucluse;1995;3.95833;1200.0;4750.0
10919;Vaucluse;1996;3.8;1200.0;4560.0
10920;Vaucluse;1997;;1300.0;2630.0
10921;Vaucluse;1998;4.12593;1350.0;5570.0
10922;Vaucluse;1999;3.3;1200.0;3960.0
10923;Vaucluse;2000;4.24737;950.0;4035.0
10924;Vaucluse;2001;3.0826;1006.0;3101.1
10925;Vaucluse;2002;3.69311;915.0;3379.2
10926;Vaucluse;2003;2.70272;883.0;2386.5
10927;Vaucluse;2004;3.82852;831.0;3181.5
10928;Vaucluse;2005;4.02985;737.0;2970.0
10929;Vaucluse;2006;3.06014;1179.0;3607.9
10930;Vaucluse;2007;4.6082;1231.0;5672.7
10931;Vaucluse;2008;4.55993;1335.0;6087.5
10932;Vaucluse;2009;4.2;1674.0;7030.8
10933;Vaucluse;2010;4.2;1111.0;4666.2
10934;Vaucluse;2011;4.0;1623.0;6492.0
10935;Vaucluse;2012;3.87142;1501.0;5811.0
10936;Vaucluse;2013;4.2;1627.0;6833.4
10937;Vaucluse;2014;3.1;2153.0;6754.0
10938;Vaucluse;2015;3.2;2065.0;6518.0
10939;Vaucluse;2016;4.05;1629.0;6597.45
10940;Vaucluse;2017;3.35;1701.0;5698.35
10941;Vaucluse;2018;2.85;1741.0;4961.85
11024;Vendee;1982;2.82045;15500.0;43717.0
11025;Vendee;1983;3.76196;14000.0;52667.4
11026;Vendee;1984;4.49598;12000.0;53951.7
11027;Vendee;1985;4.316;12500.0;53950.0
11028;Vendee;1986;4.57619;10500.0;48050.0
11029;Vendee;1987;5.33696;9200.0;49100.0
11030;Vendee;1988;4.76824;8500.0;40530.0
11031;Vendee;1989;4.97647;8500.0;42300.0
11032;Vendee;1990;4.96875;8000.0;39750.0
11033;Vendee;1991;5.70556;9000.0;51350.0
11034;Vendee;1992;6.228;12500.0;77850.0
11035;Vendee;1993;5.37407;13500.0;72550.0
11036;Vendee;1994;5.54118;8500.0;47100.0
11037;Vendee;1995;4.97091;5500.0;27340.0
11038;Vendee;1996;5.975;6000.0;35850.0
11039;Vendee;1997;4.84375;8000.0;38750.0
11040;Vendee;1998;5.56923;6500.0;36200.0
11041;Vendee;1999;5.03279;6100.0;30700.0
11042;Vendee;2000;5.12171;7600.0;38925.0
11043;Vendee;2001;3.96154;13000.0;51500.0
11044;Vendee;2002;6.13396;5300.0;32510.0
11045;Vendee;2003;5.12847;6850.0;35130.0
11046;Vendee;2004;5.87234;4700.0;27600.0
11047;Vendee;2005;6.04839;4650.0;28125.0
11048;Vendee;2006;5.37826;4600.0;24740.0
11049;Vendee;2007;3.93846;5200.0;20480.0
11050;Vendee;2008;6.56055;6857.0;44985.7
11051;Vendee;2009;6.73042;9140.0;61516.0
11052;Vendee;2010;5.23991;8388.0;43952.4
11053;Vendee;2011;5.57941;6800.0;37940.0
11054;Vendee;2012;6.92233;6427.0;44489.8
11055;Vendee;2013;6.01263;7445.0;44764.0
11056;Vendee;2014;6.8;9574.0;64670.0
11057;Vendee;2015;6.5;11349.0;74106.4
11058;Vendee;2016;5.76;11971.0;68952.96
11059;Vendee;2017;6.23;10575.0;65882.25
11060;Vendee;2018;5.47;8797.0;48119.59
11143;Vienne;1982;2.99556;45000.0;134800.0
11144;Vienne;1983;3.60606;33000.0;119000.0
11145;Vienne;1984;4.77941;34000.0;162500.0
11146;Vienne;1985;4.7;40000.0;188000.0
11147;Vienne;1986;4.33333;33000.0;143000.0
11148;Vienne;1987;5.0;26000.0;130000.0
11149;Vienne;1988;4.2029;27600.0;116000.0
11150;Vienne;1989;4.63836;31800.0;147500.0
11151;Vienne;1990;4.69315;29200.0;137040.0
11152;Vienne;1991;5.62273;26400.0;148440.0
11153;Vienne;1992;5.58462;39000.0;217800.0
11154;Vienne;1993;4.87429;35000.0;170600.0
11155;Vienne;1994;5.18696;23000.0;119300.0
11156;Vienne;1995;4.7;21000.0;98700.0
11157;Vienne;1996;5.92727;22000.0;130400.0
11158;Vienne;1997;5.0;29000.0;145000.0
11159;Vienne;1998;6.02422;25600.0;154220.0
11160;Vienne;1999;5.55122;20500.0;113800.0
11161;Vienne;2000;6.04602;22600.0;136640.0
11162;Vienne;2001;5.04594;28011.0;141341.8
11163;Vienne;2002;6.45688;27001.0;174342.3
11164;Vienne;2003;5.03857;28024.0;141200.8
11165;Vienne;2004;5.85066;24015.0;140503.5
11166;Vienne;2005;5.89993;24210.0;142837.2
11167;Vienne;2006;6.12355;27494.0;168361.0
11168;Vienne;2007;5.20059;26480.0;137711.5
11169;Vienne;2008;6.4425;26470.0;170533.0
11170;Vienne;2009;6.15103;30698.0;188824.2
11171;Vienne;2010;5.74673;24081.0;138387.0
11172;Vienne;2011;5.13758;21050.0;108146.0
11173;Vienne;2012;6.89528;23110.0;159350.0
11174;Vienne;2013;5.63441;29350.0;165370.0
11175;Vienne;2014;6.4;34000.0;216160.0
11176;Vienne;2015;6.4;32050.0;205706.0
11177;Vienne;2016;5.57;35200.0;196064.0
11178;Vienne;2017;5.77;35905.0;207171.85
11179;Vienne;2018;6.06;28860.0;174891.6
11262;Vosges;1982;4.12417;23710.0;97784.0
11263;Vosges;1983;2.62376;18100.0;47490.0
11264;Vosges;1984;4.73455;22000.0;104160.0
11265;Vosges;1985;4.70222;22500.0;105800.0
11266;Vosges;1986;3.1027;18500.0;57400.0
11267;Vosges;1987;4.58511;18800.0;86200.0
11268;Vosges;1988;4.73426;16460.0;77926.0
11269;Vosges;1989;4.3494;16600.0;72200.0
11270;Vosges;1990;5.60854;16515.0;92625.1
11271;Vosges;1991;5.46832;15807.0;86437.7
11272;Vosges;1992;5.82421;15763.0;91807.1
11273;Vosges;1993;5.39203;14348.0;77364.8
11274;Vosges;1994;5.03074;13525.0;68040.8
11275;Vosges;1995;5.16218;13201.0;68145.9
11276;Vosges;1996;5.93269;11247.0;66725.0
11277;Vosges;1997;5.85922;13348.0;78208.9
11278;Vosges;1998;6.19244;13594.0;84180.0
11279;Vosges;1999;5.74397;14100.0;80990.0
11280;Vosges;2000;6.21418;12275.0;76279.0
11281;Vosges;2001;5.41951;12300.0;66660.0
11282;Vosges;2002;6.1;12000.0;73200.0
11283;Vosges;2003;4.88492;12600.0;61550.0
11284;Vosges;2004;6.675;12000.0;80100.0
11285;Vosges;2005;5.80108;13850.0;80345.0
11286;Vosges;2006;5.67216;12750.0;72320.0
11287;Vosges;2007;;12150.0;52140.0
11288;Vosges;2008;5.86725;11450.0;67180.0
11289;Vosges;2009;6.37966;11800.0;75280.0
11290;Vosges;2010;6.01802;11100.0;66800.0
11291;Vosges;2011;5.74545;11000.0;63200.0
11292;Vosges;2012;5.83901;16150.0;94300.0
11293;Vosges;2013;5.22124;11300.0;59000.0
11294;Vosges;2014;5.8;13200.0;76440.0
11295;Vosges;2015;6.5;12040.0;78505.0
11296;Vosges;2016;;11950.0;55448.0
11297;Vosges;2017;5.75;12650.0;72737.5
11298;Vosges;2018;5.82;11900.0;69258.0
11381;Yonne;1982;4.46627;83000.0;370700.0
11382;Yonne;1983;4.01538;78000.0;313200.0
11383;Yonne;1984;5.3125;80000.0;425000.0
11384;Yonne;1985;5.36835;79000.0;424100.0
11385;Yonne;1986;4.75132;76000.0;361100.0
11386;Yonne;1987;5.31231;65000.0;345300.0
11387;Yonne;1988;5.09818;55000.0;280400.0
11388;Yonne;1989;5.24444;54000.0;283200.0
11389;Yonne;1990;5.58335;53090.0;296420.0
11390;Yonne;1991;6.33771;52179.0;330695.3
11391;Yonne;1992;5.68517;53271.0;302854.5
11392;Yonne;1993;5.81398;48348.0;281094.4
11393;Yonne;1994;5.78171;42366.0;244948.0
11394;Yonne;1995;5.84436;44450.0;259781.7
11395;Yonne;1996;5.73871;51528.0;295704.2
11396;Yonne;1997;6.1033;57349.0;350017.9
11397;Yonne;1998;;58857.0;393515.8
11398;Yonne;1999;6.184;55000.0;340120.0
11399;Yonne;2000;6.61682;55900.0;369880.0
11400;Yonne;2001;5.70427;58500.0;333700.0
11401;Yonne;2002;6.61157;63100.0;417190.0
11402;Yonne;2003;4.98005;80200.0;399400.0
11403;Yonne;2004;6.55548;71200.0;466750.0
11404;Yonne;2005;6.32229;68200.0;431180.0
11405;Yonne;2006;6.01828;72200.0;434520.0
11406;Yonne;2007;5.34226;74300.0;396930.0
11407;Yonne;2008;6.64552;78200.0;519680.0
11408;Yonne;2009;6.58547;81200.0;534740.0
11409;Yonne;2010;6.12444;72000.0;440960.0
11410;Yonne;2011;5.50973;74000.0;407720.0
11411;Yonne;2012;6.04878;77900.0;471200.0
11412;Yonne;2013;5.60342;76000.0;425860.0
11413;Yonne;2014;6.0;78500.0;473360.0
11414;Yonne;2015;6.9;80500.0;556600.0
11415;Yonne;2016;;79315.0;372780.5
11416;Yonne;2017;6.07;81650.0;495615.5
11417;Yonne;2018;6.1;78610.0;479521.0
11500;Yvelines;1982;5.06481;8640.0;43760.0
11501;Yvelines;1983;5.04243;8131.0;41000.0
11502;Yvelines;1984;6.25224;7255.0;45360.0
11503;Yvelines;1985;5.95143;7000.0;41660.0
11504;Yvelines;1986;5.86356;5790.0;33950.0
11505;Yvelines;1987;6.3411;5365.0;34020.0
11506;Yvelines;1988;6.50737;5901.0;38400.0
11507;Yvelines;1989;6.10714;5600.0;34200.0
11508;Yvelines;1990;6.90177;5650.0;38995.0
11509;Yvelines;1991;7.15205;7300.0;52210.0
11510;Yvelines;1992;6.47674;8600.0;55700.0
11511;Yvelines;1993;6.225;6000.0;37350.0
11512;Yvelines;1994;6.17252;6550.0;40430.0
11513;Yvelines;1995;5.82903;6200.0;36140.0
11514;Yvelines;1996;6.63444;7550.0;50090.0
11515;Yvelines;1997;6.71429;8400.0;56400.0
11516;Yvelines;1998;7.2;8400.0;60480.0
11517;Yvelines;1999;6.41716;8390.0;53840.0
11518;Yvelines;2000;6.68166;8450.0;56460.0
11519;Yvelines;2001;5.92643;10579.0;62695.7
11520;Yvelines;2002;7.28197;9267.0;67482.0
11521;Yvelines;2003;5.77384;9523.0;54984.3
11522;Yvelines;2004;7.23603;8615.0;62338.4
11523;Yvelines;2005;6.99819;8026.0;56167.5
11524;Yvelines;2006;6.71844;9240.0;62078.4
11525;Yvelines;2007;6.71008;9751.0;65430.0
11526;Yvelines;2008;7.87799;11070.0;87209.4
11527;Yvelines;2009;7.64685;11350.0;86791.8
11528;Yvelines;2010;7.03784;9624.0;67732.2
11529;Yvelines;2011;6.15587;8766.0;53962.4
11530;Yvelines;2012;7.67549;9100.0;69847.0
11531;Yvelines;2013;7.04382;10360.0;72974.0
11532;Yvelines;2014;7.7;10180.0;78546.0
11533;Yvelines;2015;8.0;11420.0;91400.5
11534;Yvelines;2016;;12225.0;64792.5
11535;Yvelines;2017;7.31;13735.0;100402.85
11536;Yvelines;2018;6.75;12535.0;84611.25
